48,-0.316612,-0.561187,0.76474,0.0555856,0.875773,-0.479512,2.65332
49,-0.291096,-0.605139,0.740992,0.0351472,0.887638,-0.459198,2.60938
50,-0.262499,-0.647511,0.715419,0.0152879,0.899138,-0.437399,2.56841
51,-0.231019,-0.687951,0.688007,-0.00399622,0.910193,-0.414165,2.53049
52,-0.196879,-0.726137,0.65876,-0.0227072,0.920723,-0.389555,2.49569
53,-0.160324,-0.761771,0.627695,-0.0408465,0.930644,-0.36364,2.46406
54,-0.121619,-0.794586,0.594846,-0.0584154,0.939869,-0.336502,2.43566
55,-0.0810441,-0.824342,0.56026,-0.0754149,0.948317,-0.308234,2.4105
56,-0.0388882,-0.85083,0.524,-0.0918465,0.955906,-0.27894,2.3886
57,0.00455298,-0.873869,0.486141,-0.107713,0.962564,-0.248733,2.36996
58,0.0489809,-0.893307,0.44677,-0.123017,0.968224,-0.217735,2.35457
59,0.0940964,-0.909021,0.405989,-0.137764,0.97283,-0.186074,2.34241
60,0.139602,-0.920914,0.363907,-0.151961,0.976333,-0.153886,2.33345
61,0.185204,-0.928916,0.320646,-0.16562,0.978701,-0.121306,2.32766
62,0.230612,-0.932982,0.276336,-0.178751,0.979908,-0.0884748,2.325
63,0.275545,-0.933092,0.231114,-0.191373,0.979945,-0.055531,2.32543
64,0.319727,-0.929249,0.185123,-0.203504,0.978813,-0.0226114,2.32889
65,0.362888,-0.92148,0.138513,-0.215169,0.976524,0.0101507,2.33534
66,0.404771,-0.909835,0.0914383,-0.226394,0.973103,0.0426278,2.34471
67,0.445126,-0.894383,0.0440554,-0.237212,0.968582,0.0746988,2.35695
68,0.483714,-0.875219,-0.00347638,-0.247657,0.963004,0.10625,2.37201
69,0.520306,-0.852456,-0.0509967,-0.257768,0.956419,0.137178,2.38981
70,0.554684,-0.826228,-0.0983454,-0.267589,0.948883,0.167386,2.41031
71,0.586645,-0.796691,-0.145364,-0.277164,0.940455,0.196787,2.43343
72,0.615995,-0.76402,-0.191895,-0.286543,0.931198,0.225306,2.45913
73,0.642556,-0.728409,-0.237785,-0.295778,0.921179,0.252874,2.48735
74,0.666164,-0.690073,-0.282887,-0.304924,0.910461,0.279431,2.51803
75,0.686669,-0.649245,-0.327056,-0.314037,0.899111,0.304926,2.55111
76,0.70394,-0.606178,-0.370157,-0.323177,0.887191,0.329314,2.58654
77,0.717862,-0.561142,-0.412061,-0.332406,0.874762,0.352558,2.62427
78,0.728338,-0.514425,-0.45265,-0.341785,0.861881,0.374624,2.66425
79,0.735293,-0.466332,-0.491812,-0.35138,0.848601,0.395485,2.70643
80,0.738674,-0.417184,-0.529451,-0.361255,0.834969,0.415116,2.75075
81,0.738452,-0.367317,-0.56548,-0.371477,0.821028,0.433494,2.79715
82,0.734624,-0.317079,-0.599824,-0.382114,0.806814,0.4506,2.84558
83,0.727215,-0.266827,-0.632425,-0.39323,0.792356,0.466414,2.89598
84,0.716283,-0.216927,-0.663236,-0.404892,0.777677,0.480916,2.94826
85,0.701914,-0.167746,-0.692226,-0.417166,0.762791,0.494088,3.00236
86,0.684233,-0.119653,-0.719381,-0.430113,0.747703,0.505908,3.05817
87,0.663397,-0.0730049,-0.744698,-0.443795,0.73241,0.516355,3.11559
88,0.6396,-0.0281498,-0.768192,0.458266,-0.716898,-0.525403,3.10869
89,0.613073,0.0145867,-0.789891,0.47358,-0.701145,-0.533027,3.04844
90,0.58408,0.0549063,-0.809837,0.489782,-0.685115,-0.539195,2.98699
91,0.552913,0.0925457,-0.828084,0.506909,-0.668761,-0.543877,2.92452
92,0.519892,0.127283,-0.844696,0.524992,-0.652025,-0.547034,2.86124
93,0.485356,0.158946,-0.859748,0.544051,-0.634835,-0.548628,2.79736
94,0.449653,0.187413,-0.87332,0.564092,-0.617108,-0.548614,2.73311
95,0.413137,0.212619,-0.885501,0.58511,-0.598746,-0.546945,2.66875
96,0.37615,0.234556,-0.896379,0.607083,-0.57964,-0.543569,2.60454
97,0.339022,0.253269,-0.906046,0.62997,-0.55967,-0.538431,2.54078
98,0.302052,0.268855,-0.914594,0.65371,-0.538703,-0.531472,2.47774
99,0.26551,0.281454,-0.922111,0.678218,-0.5166,-0.522633,2.41574
100,0.22962,0.291245,-0.928682,0.703382,-0.493214,-0.511853,2.35509
101,0.194563,0.298431,-0.93439,0.729063,-0.468394,-0.499073,2.2961
102,0.16047,0.303234,-0.939308,0.755085,-0.441993,-0.484241,2.23908
103,0.127424,0.30588,-0.943504,0.78124,-0.413865,-0.467311,2.18436
104,0.0954587,0.306595,-0.947041,0.807283,-0.38388,-0.448253,2.13225
105,0.0645642,0.305587,-0.949972,0.832931,-0.351924,-0.427055,2.08305
106,0.0346908,0.303046,-0.952344,0.857866,-0.31791,-0.403731,2.03705
107,0.00575568,0.299128,-0.954195,0.88174,-0.281785,-0.378329,1.99454
108,-0.0223497,0.293959,-0.955557,0.904176,-0.243538,-0.350933,1.95578
109,-0.0497509,0.287621,-0.956451,0.924787,-0.20321,-0.321675,1.92099
110,-0.0765827,0.280158,-0.956894,0.943179,-0.160894,-0.290733,1.89039
111,-0.102976,0.27157,-0.956894,0.958976,-0.116744,-0.258335,1.86412
112,-0.128969,0.261856,-0.956451,0.971841,-0.0709821,-0.224692,1.84237
113,-0.154513,0.251033,-0.955567,0.981494,-0.0239,-0.189995,1.82528
114,-0.179552,0.239125,-0.954243,0.987702,0.0241626,-0.154472,1.81301
115,-0.204034,0.226157,-0.952482,0.990294,0.0728264,-0.118382,1.80564
116,-0.227907,0.212157,-0.950288,0.989174,0.121686,-0.0820143,1.80326
117,-0.25112,0.197154,-0.947665,0.984329,0.170326,-0.0456683,1.80588
118,-0.273624,0.18118,-0.944618,0.975826,0.218338,-0.00964781,1.81348
119,-0.295372,0.164269,-0.941154,0.963812,0.265335,0.0257543,1.826
120,-0.316317,0.146456,-0.93728,0.948507,0.310971,0.0602665,1.84335
